Date,WY,ISM,u850,u200,v850,v200,MH,temp500,temp200,temp900,temp700,temp400,shum300,shum700,shum400,shum500,shum900,sst_CI,sst_EI,sst_WI,slp_WI,slp_EI,,
18-Jun-16,22.14243,9.79149,10.13455,-17.03182,1.99647,-2.58787,4.58434,267.20961,224.61475,302.34184,286.09553,258.87536,0.00089,0.00531,0.00135,0.00275,0.01437,29.49877,29.01143,27.30681,1010.88707,1009.79366,,
19-Jun-16,23.57174,10.35575,10.54259,-19.88659,2.11379,-1.41886,3.53265,268.03996,224.39466,302.66004,286.17053,259.67597,0.00095,0.00658,0.00142,0.00309,0.01475,29.39017,29.17702,27.22324,1011.61908,1009.19419,,
20-Jun-16,23.09193,10.26771,11.20558,-18.66498,2.71068,-2.00263,4.71331,268.71217,223.91954,302.88141,286.25752,260.143,0.00086,0.00645,0.00167,0.00345,0.01451,29.36377,29.15281,27.12366,1010.61335,1008.43642,,
21-Jun-16,23.20654,8.07379,10.65035,-18.00433,2.67295,-1.49713,4.17008,268.8434,224.38487,302.79775,286.40258,260.06407,0.0008,0.00637,0.00193,0.00345,0.01472,29.22218,28.96339,27.03319,1010.07287,1008.67857,,
22-Jun-16,23.00039,8.73482,12.42153,-17.99833,2.25308,-1.61035,3.86343,268.54826,224.47702,302.52284,285.9716,259.70794,0.0009,0.00736,0.002,0.00331,0.01471,29.21126,29.05181,26.88199,1011.088,1009.76427,,
23-Jun-16,24.72356,10.73685,14.03308,-20.49575,2.10823,-2.09372,4.20194,268.86646,224.4868,302.56763,286.19036,259.64533,0.00089,0.00708,0.00198,0.00347,0.01397,29.1762,29.13039,26.68841,1012.01276,1010.09572,,
24-Jun-16,25.76026,10.70377,13.73661,-21.48568,1.53622,-1.74273,3.27894,268.98104,224.73216,302.80454,286.53724,259.86101,0.00089,0.00756,0.00188,0.00382,0.01432,29.16477,29.10752,26.62664,1010.92808,1010.51378,,
25-Jun-16,26.16198,10.9322,12.40706,-21.66191,1.70897,-1.81908,3.52805,269.06005,224.86782,302.89298,286.71371,259.91636,0.00109,0.00707,0.00212,0.00385,0.01391,29.16127,29.11747,26.69234,1011.53467,1011.51302,,
26-Jun-16,26.89431,12.96786,14.16051,-20.95739,1.67275,-1.67881,3.35156,269.39571,225.02994,303.25531,286.81399,259.92755,0.00102,0.00664,0.00225,0.00358,0.01424,29.24798,29.07458,26.62929,1012.55956,1012.08291,,
27-Jun-16,27.30684,13.46805,14.75354,-18.73361,1.56856,-1.79086,3.35942,269.11739,225.21981,303.58955,286.85538,259.82735,0.00087,0.00694,0.00225,0.00352,0.01466,29.33014,29.15888,26.59508,1011.54709,1011.06736,,
28-Jun-16,26.99925,13.02989,13.18611,-18.28986,1.62512,-2.57185,4.19698,268.92442,225.31264,303.30184,286.92033,260.29828,0.00101,0.00772,0.00221,0.00403,0.01516,29.32274,29.12338,26.46285,1010.80977,1010.92658,,
29-Jun-16,27.14027,13.79623,13.82192,-18.98303,2.16531,-4.13389,6.2992,268.96326,225.41506,303.29404,287.14124,260.80076,0.00107,0.00734,0.00225,0.00355,0.01475,29.22616,29.3036,26.48096,1011.57291,1011.58414,,
30-Jun-16,28.7635,12.79198,14.34577,-20.46809,2.51902,-4.21645,6.73547,269.40798,225.89346,304.0686,287.78789,261.07747,0.00106,0.00713,0.00217,0.00351,0.01494,29.48278,29.24162,26.53602,1011.95971,1011.35105,,
01-Jul-16,28.6654,11.70409,14.01488,-20.46924,3.1711,-4.32132,7.49241,270.07007,226.29393,303.85946,288.1938,261.35977,0.00086,0.00701,0.00207,0.00316,0.01532,29.32669,29.39431,26.49993,1011.33401,1011.25819,,
02-Jul-16,28.18646,12.17551,13.9817,-22.04507,3.70535,-5.28998,8.99533,270.15855,226.52224,303.57098,288.14537,261.69753,0.00083,0.00769,0.00175,0.00336,0.01486,29.35342,29.38978,26.28804,1011.20505,1012.04577,,
03-Jul-16,28.02733,11.6265,13.15751,-22.39461,3.10558,-6.18395,9.28953,269.89526,226.75524,303.09568,288.16335,261.45453,0.00093,0.00856,0.00159,0.00293,0.01406,29.43435,29.31489,26.07182,1011.65994,1011.88278,,
04-Jul-16,27.42167,10.84079,12.93618,-21.40198,2.44403,-6.0715,8.51553,270.21041,226.21609,302.72506,288.0631,261.90569,0.00086,0.00759,0.00153,0.00234,0.01393,29.46272,29.2847,25.94738,1011.74087,1010.88371,,
05-Jul-16,28.4858,10.16399,12.56564,-22.61565,1.91598,-6.81997,8.73595,270.18573,226.3335,302.6226,287.6681,261.72192,0.00068,0.00713,0.00159,0.00232,0.01406,29.45604,29.35084,25.87129,1011.4026,1010.52478,,
06-Jul-16,28.44921,9.98711,12.01102,-22.88995,1.73911,-4.53976,6.27887,270.14434,226.52873,302.59639,287.52898,261.59585,0.00087,0.00599,0.00139,0.0027,0.01393,29.46718,29.30606,25.86749,1010.82101,1010.2852,,
07-Jul-16,28.46969,9.75829,10.94587,-23.10572,1.20232,-3.53544,4.73776,269.87796,226.3867,302.57805,287.65081,261.21096,0.00078,0.00673,0.00135,0.00263,0.0137,29.43371,29.34545,25.91045,1011.29475,1010.91009,,
08-Jul-16,28.18328,11.09569,11.87131,-21.38891,1.60419,-4.74475,6.34894,269.2978,226.4253,302.8321,287.90733,260.65464,0.0008,0.00656,0.00168,0.00275,0.01434,29.36117,29.31282,25.90162,1012.32852,1011.05264,,
09-Jul-16,29.46145,12.87075,12.9462,-22.74645,1.94459,-4.31775,6.26234,268.99397,226.6943,302.73562,288.15124,260.57986,0.00091,0.00629,0.00187,0.00304,0.01363,29.29934,29.19928,25.85078,1012.45526,1011.33641,,
10-Jul-16,28.28857,14.49658,14.58982,-21.80283,1.23152,-3.55284,4.78435,268.97262,226.3821,302.81354,287.97419,260.40739,0.00096,0.00592,0.00201,0.00335,0.01429,29.24599,29.10424,25.68854,1012.31685,1011.27007,,
11-Jul-16,28.68657,13.53061,13.69644,-24.92531,1.57438,-3.18056,4.75494,269.37786,226.14874,302.44067,287.95842,260.67758,0.00078,0.00681,0.00205,0.00362,0.01396,29.18207,29.08446,25.71709,1012.61274,1011.6401,,
12-Jul-16,29.70214,14.97902,14.42139,-24.9844,1.32792,-2.36444,3.69236,269.25368,225.88486,302.3324,287.91916,260.85105,0.00073,0.00641,0.00184,0.00344,0.01452,29.1263,29.01489,25.7898,1013.04844,1011.10106,,
13-Jul-16,28.97978,13.57584,13.71148,-22.96474,1.04843,-1.01264,2.06107,269.84234,225.55164,302.33525,287.56858,261.52205,0.00073,0.0071,0.00138,0.00295,0.01439,29.11113,29.05775,25.80153,1012.44957,1010.13728,,
14-Jul-16,26.37993,10.54284,11.77289,-22.1345,1.80922,-1.90414,3.71336,269.75769,225.28728,302.36642,287.3942,261.17238,0.00082,0.00846,0.00136,0.00262,0.01439,29.05423,29.05996,25.78386,1011.21628,1009.34398,,
15-Jul-16,24.48664,7.72604,9.93741,-20.18856,2.63199,-3.15946,5.79145,269.92181,225.05557,302.72757,287.63118,261.00592,0.00081,0.00827,0.00159,0.00249,0.01468,28.95073,29.04212,25.8136,1010.96331,1009.412,,
16-Jul-16,24.75367,7.34685,9.96397,-21.92837,2.559,-4.39593,6.95493,269.81942,225.8166,302.6133,287.81534,261.16708,0.00081,0.00741,0.00177,0.00261,0.01411,28.90943,28.99727,25.80067,1011.09314,1010.70862,,
17-Jul-16,22.82823,4.56681,8.76357,-20.09712,2.61981,-2.9019,5.52171,268.9164,225.77717,302.3574,287.38246,260.91395,0.00086,0.0062,0.00199,0.00293,0.01333,28.98825,28.90267,25.80646,1011.67622,1011.55222,,
18-Jul-16,23.13095,4.28629,8.75174,-20.1823,1.63017,-1.79913,3.42931,268.06209,224.76222,301.95058,287.15051,260.23291,0.00079,0.00674,0.00225,0.0034,0.01318,29.08623,28.85589,25.69365,1011.7979,1010.76387,,
19-Jul-16,23.46519,4.69466,8.63452,-20.5987,1.06234,-1.89885,2.96119,268.14683,224.00626,301.81161,287.20362,260.3187,0.0008,0.00684,0.00197,0.00371,0.01243,29.13539,28.79642,25.7406,1011.85357,1009.93897,,
20-Jul-16,22.99973,4.48601,7.93823,-22.30906,1.65549,-3.63426,5.28975,268.79131,224.10814,302.36918,287.3852,260.77171,0.00076,0.0068,0.00177,0.00385,0.01286,29.10241,28.80501,25.71417,1011.70841,1009.78916,,
21-Jul-16,22.27841,6.48473,8.97374,-20.32428,2.5677,-4.72313,7.29083,269.26688,224.59221,302.8944,287.55997,260.79645,0.00079,0.00724,0.00199,0.0036,0.01341,29.01517,28.80048,25.74498,1011.88959,1009.60084,,
22-Jul-16,22.72645,7.49918,10.46377,-21.77733,3.10751,-4.76593,7.87344,269.86416,225.30172,303.22936,287.7266,261.01741,0.00065,0.00769,0.00217,0.00368,0.01411,28.90382,28.80929,25.69078,1011.75987,1009.46677,,
23-Jul-16,23.29403,8.5153,10.20052,-23.06659,2.86936,-4.51494,7.3843,269.65633,225.19082,302.77036,287.73119,260.75481,0.00065,0.00832,0.00231,0.0037,0.01402,28.8884,28.79976,25.71558,1010.38877,1009.4926,,
24-Jul-16,22.46231,10.01044,10.39093,-20.60762,2.43932,-2.9541,5.39342,269.15945,224.90162,302.25378,287.24958,260.15749,0.00075,0.00811,0.00218,0.00375,0.01434,28.93235,28.79056,25.73373,1009.99234,1009.93062,,
25-Jul-16,21.16315,9.1424,9.43471,-17.92756,1.87005,-3.50558,5.37563,269.21359,224.63001,302.55421,287.0134,260.22103,0.00075,0.00793,0.00184,0.00339,0.01465,28.93738,28.76029,25.71301,1010.58371,1010.4558,,
26-Jul-16,21.10952,8.19218,8.57227,-19.16404,1.62471,-4.11736,5.74207,269.52712,224.69549,302.71249,287.23884,260.33334,0.00093,0.00801,0.00176,0.00327,0.01448,28.98832,28.7904,25.76266,1010.15849,1010.69321,,
27-Jul-16,23.64261,8.43415,8.3281,-22.76309,1.28359,-4.86899,6.15257,269.61318,225.03471,301.58581,286.81315,260.49859,0.00087,0.00809,0.00163,0.00305,0.01505,29.00799,28.74026,25.7662,1009.87653,1010.62116,,
28-Jul-16,21.26274,5.92655,7.26471,-20.10012,1.25686,-3.51102,4.76788,269.91563,224.72606,300.77057,286.75893,260.40851,0.00093,0.00775,0.00156,0.00285,0.01466,28.99792,28.76049,25.73595,1010.46643,1011.32185,,
29-Jul-16,20.5986,6.4389,8.07859,-17.38016,1.52796,-3.50466,5.03262,269.3513,224.43494,300.58505,286.83173,259.79751,0.00094,0.00738,0.00173,0.00308,0.01424,28.98552,28.75556,25.82475,1010.76308,1011.13606,,
30-Jul-16,21.25373,6.35461,7.13625,-17.75384,2.16182,-3.68755,5.84937,269.04134,224.23668,301.04727,286.62003,259.84471,0.001,0.00715,0.00195,0.00362,0.01351,28.96476,28.71812,25.98254,1010.05872,1011.05268,,
31-Jul-16,23.18775,5.6272,6.94172,-20.13989,0.72202,-3.76802,4.49005,268.9651,224.1336,301.05652,286.70754,260.10933,0.00092,0.00601,0.00191,0.00374,0.01262,28.99212,28.57007,26.17015,1010.56239,1011.07374,,
01-Aug-16,25.95268,7.61058,8.07288,-23.46914,0.32213,-4.0445,4.36663,269.2544,224.23002,301.48273,286.9296,260.40727,0.00088,0.00575,0.00179,0.00352,0.01334,29.03623,28.49248,26.32252,1011.49166,1011.1625,,
02-Aug-16,27.76118,12.44676,11.08989,-23.42725,0.27434,-3.48073,3.75507,269.22189,224.40234,301.65684,287.13392,260.32943,0.00089,0.00641,0.00171,0.00313,0.01352,28.97186,28.52195,26.49868,1010.61123,1010.37847,,
03-Aug-16,27.2283,13.56084,11.4239,-21.01944,0.96602,-3.18329,4.14931,268.97929,224.85614,301.80208,286.77842,260.22277,0.0009,0.0077,0.00182,0.0027,0.01448,28.86594,28.70332,26.58584,1009.03856,1010.80346,,
04-Aug-16,26.6698,14.12997,11.89875,-19.79495,1.54405,-2.82647,4.37052,269.07302,224.93942,301.77536,287.07024,260.34719,0.00074,0.00766,0.00188,0.00295,0.01432,28.90295,28.82752,26.58448,1009.55611,1011.32834,,
05-Aug-16,25.96368,13.11546,10.65846,-20.20075,1.62128,-3.19803,4.81931,269.31981,224.84814,301.90396,287.19553,260.34858,0.00071,0.00803,0.00155,0.00341,0.01382,28.93258,28.84751,26.5637,1010.91578,1011.67063,,
06-Aug-16,27.48845,13.2549,10.99682,-24.24443,1.28987,-4.13186,5.42173,269.27922,225.26127,301.72583,286.84024,260.55561,0.00058,0.00794,0.00126,0.00312,0.01376,28.95432,28.80861,26.55121,1011.95882,1011.67464,,
07-Aug-16,26.26075,10.92713,10.07041,-21.75955,0.87892,-2.45156,3.33048,269.52308,225.28677,301.7702,286.77,260.96771,0.00059,0.00727,0.00129,0.00296,0.01304,28.97068,28.74061,26.53865,1011.86243,1012.17274,,
08-Aug-16,25.77578,9.94163,9.97554,-21.5254,0.80504,-1.47326,2.2783,269.69879,225.28258,301.83315,286.7001,260.83617,0.00059,0.00799,0.00122,0.00276,0.01273,28.99502,28.64363,26.59597,1012.3717,1012.50896,,
09-Aug-16,27.40668,8.68392,9.30444,-22.98601,1.01761,-1.74737,2.76498,270.00703,225.06771,301.59081,286.66517,260.56069,0.00063,0.00781,0.00123,0.00233,0.01384,29.03215,28.44316,26.56871,1012.45899,1011.97468,,
10-Aug-16,26.9696,9.03085,10.26334,-23.57177,-0.00039,-0.7484,0.74802,269.55204,224.92489,301.69417,286.30185,260.27556,0.00067,0.0076,0.00142,0.00211,0.01415,29.05619,28.39175,26.60485,1013.1679,1011.69826,,
11-Aug-16,26.5635,8.03757,9.34609,-24.95916,0.03739,-1.30735,1.34474,269.01199,225.07304,301.76244,286.63103,260.06006,0.0007,0.00795,0.00135,0.00211,0.01368,29.00177,28.44796,26.65027,1013.12673,1012.32419,,
12-Aug-16,26.38966,7.15028,8.78131,-23.37769,-0.47096,-1.28181,0.81084,268.78746,224.73986,301.68956,287.11299,259.83077,0.00078,0.00796,0.00134,0.00204,0.01457,28.98235,28.44809,26.72167,1012.78313,1012.56066,,
13-Aug-16,26.62147,6.78621,7.92182,-20.49375,-0.1776,-1.07084,0.89324,268.88741,224.832,301.77508,287.07571,259.73656,0.00064,0.00662,0.00152,0.00204,0.015,28.95145,28.36756,26.81991,1012.48018,1012.02951,,
14-Aug-16,27.11268,6.6865,8.06432,-20.10803,-0.50995,-1.93749,1.42754,268.87735,224.78886,301.5873,286.88412,260.27913,0.00058,0.00545,0.00128,0.00222,0.01472,29.00389,28.46087,26.90133,1012.57176,1011.31615,,
15-Aug-16,27.23866,7.28315,9.45905,-21.4277,-0.71599,-2.38474,1.66875,268.82907,224.96069,301.5962,286.50447,260.57527,0.00066,0.0055,0.00099,0.00241,0.01438,28.93434,28.45526,26.97457,1012.4898,1010.88629,,
16-Aug-16,26.05224,7.71737,9.96064,-18.96717,0.03872,-2.12151,2.16023,268.44875,225.42897,301.27572,286.30888,260.53161,0.00076,0.00553,0.00103,0.00281,0.01368,28.85113,28.48653,26.86015,1011.97496,1010.57272,,
17-Aug-16,25.13108,10.12034,10.36402,-18.62618,0.41208,-0.40699,0.81907,268.02793,225.4496,301.28992,285.98566,260.30249,0.00072,0.00544,0.00126,0.0031,0.01312,28.83554,28.51742,26.63236,1010.94707,1010.47949,,
18-Aug-16,23.67341,10.52157,10.38886,-16.32947,-0.69422,-0.67464,-0.01958,267.99255,225.1469,300.93808,285.59084,260.16062,0.0006,0.00572,0.00118,0.00334,0.0136,28.77186,28.50668,26.34437,1010.49707,1010.01247,,
19-Aug-16,22.73,9.46974,9.85607,-15.13703,-0.08881,-0.20538,0.11657,268.43582,225.51783,300.8225,285.56053,260.29373,0.0005,0.00636,0.00093,0.00293,0.01295,28.72015,28.43929,26.26862,1010.59491,1010.27217,,
20-Aug-16,23.49049,8.95515,9.14335,-17.21125,0.54632,-0.01391,0.56023,268.45856,225.42065,300.86362,285.57745,260.31941,0.00052,0.00686,0.00095,0.00269,0.0134,28.69108,28.35309,26.3095,1010.35749,1010.20008,,
21-Aug-16,23.23045,8.72809,9.10936,-17.36977,0.13785,0.13316,0.00469,268.25312,225.03268,301.12155,285.64897,260.20827,0.00057,0.00687,0.00093,0.00242,0.01407,28.67403,28.29994,26.33537,1010.84381,1010.92124,,
22-Aug-16,21.08648,9.58268,9.19441,-15.14673,-0.09563,-0.20483,0.1092,267.91278,225.03712,301.21615,285.68571,260.13373,0.00051,0.00653,0.00102,0.00228,0.0142,28.74793,28.26779,26.36015,1011.17586,1010.84253,,
23-Aug-16,19.93891,9.76237,8.75959,-14.24561,-0.55604,0.81587,-1.37192,267.74265,224.85818,301.32316,285.63581,259.99663,0.00058,0.00612,0.00107,0.00224,0.01344,28.76597,28.22788,26.36654,1011.43262,1009.73517,,
24-Aug-16,19.75773,9.01356,8.54365,-13.4704,-0.32406,1.12012,-1.44418,267.50088,224.83338,300.9762,285.44791,259.29791,0.00056,0.00633,0.00121,0.00175,0.01391,28.73439,28.19608,26.29968,1011.26155,1009.23465,,
25-Aug-16,20.43227,8.56502,7.925,-14.17322,0.01846,1.05971,-1.04126,267.96529,224.44301,300.83137,285.76675,259.38573,0.00074,0.006,0.00142,0.0018,0.01413,28.72134,28.19809,26.19437,1011.27309,1009.41994,,
26-Aug-16,20.4212,8.5944,7.69772,-14.37611,0.24952,0.56399,-0.31446,268.7667,224.39291,301.07521,286.01655,259.54271,0.00088,0.00598,0.0017,0.0022,0.01369,28.64856,28.3206,26.07872,1011.6908,1009.61066,,
27-Aug-16,22.98132,9.12576,8.49822,-15.8606,0.54343,-0.20575,0.74918,268.52841,224.69246,301.50294,285.68887,259.6607,0.00083,0.00584,0.00199,0.00308,0.0144,28.52934,28.46554,26.15442,1012.46716,1010.0169,,
28-Aug-16,25.63128,10.19727,10.46177,-21.84551,0.42957,-0.17532,0.60489,268.37788,224.56043,301.15563,285.5235,259.93207,0.00076,0.00618,0.00218,0.00364,0.01426,28.47438,28.55686,26.17715,1012.43071,1010.42698,,
29-Aug-16,23.70387,7.9947,9.67888,-21.50417,1.22279,-0.34113,1.56393,268.69053,224.52684,300.98326,285.6437,259.93136,0.00074,0.00662,0.00182,0.00398,0.01388,28.43972,28.59809,26.18912,1012.78476,1010.05191,,
30-Aug-16,22.43079,7.63894,9.35666,-20.76366,1.86197,0.39311,1.46886,268.62186,224.49189,301.02108,285.83113,259.56041,0.00084,0.00665,0.00188,0.00397,0.01437,28.46009,28.54595,26.15543,1012.34505,1010.86413,,
31-Aug-16,24.16808,9.13696,10.26082,-22.27164,2.50628,-0.61472,3.12101,268.42177,224.50507,301.2284,285.80806,259.15443,0.00097,0.00684,0.00224,0.00397,0.01448,28.44319,28.52922,26.16373,1012.3462,1011.93396,,
01-Sep-16,24.67337,8.56172,10.70883,-20.85087,1.03271,-1.1647,2.19741,268.23387,224.46192,301.4981,285.71077,258.816,0.00087,0.00632,0.00238,0.00352,0.01459,28.45165,28.48724,26.1835,1012.77588,1012.03306,,
02-Sep-16,25.02429,7.31451,10.37522,-21.9161,0.50172,-1.164,1.66572,267.99293,224.13469,301.36644,285.76785,258.95311,0.00073,0.00563,0.00213,0.00342,0.01463,28.47336,28.47176,26.13452,1012.65915,1011.74966,,
03-Sep-16,26.96715,5.88022,9.34114,-22.93971,0.65926,-2.51242,3.17168,268.26318,224.0055,301.09052,285.75812,259.78415,0.00084,0.00587,0.00196,0.0031,0.01402,28.44389,28.43288,26.05827,1012.38783,1011.52894,,
04-Sep-16,27.09836,5.88867,8.48024,-22.44365,-0.06725,-1.98309,1.91584,268.20187,224.22626,301.27888,285.83731,260.38832,0.00088,0.00613,0.00195,0.00299,0.01279,28.41155,28.43603,25.95533,1012.98604,1012.0701,,
05-Sep-16,26.25822,5.43789,8.09473,-23.77479,-0.19016,-1.33561,1.14544,268.1974,224.36645,300.82566,285.80803,260.70805,0.00071,0.00595,0.00166,0.00305,0.01255,28.36673,28.46705,25.91076,1013.94211,1012.45285,,
06-Sep-16,23.20665,6.27893,8.65334,-19.96706,-0.18804,0.2984,-0.48644,268.5391,223.95149,300.40132,285.6237,260.39671,0.00069,0.005,0.00155,0.00315,0.01233,28.3594,28.49006,26.02904,1013.88041,1012.8037,,
07-Sep-16,20.30564,4.82593,7.20756,-16.22131,0.36583,0.12485,0.24098,268.86897,223.62549,300.26706,285.58981,259.94914,0.00064,0.0047,0.00139,0.00294,0.01275,28.36822,28.54187,25.98738,1012.4969,1012.63092,,
08-Sep-16,19.16832,5.05511,7.09406,-13.03557,0.63159,0.35149,0.2801,268.88623,223.70869,299.57367,285.25196,259.4443,0.00056,0.0054,0.00156,0.00289,0.01283,28.44205,28.57697,26.02616,1012.08627,1012.73082,,
09-Sep-16,19.65922,3.3915,4.93151,-15.10124,-0.05279,-1.48257,1.42978,268.8451,223.71688,299.69148,285.0907,259.29957,0.00038,0.00591,0.00167,0.00299,0.0136,28.54291,28.54759,26.14409,1012.45825,1012.67553,,
10-Sep-16,21.58776,3.00889,6.12205,-16.2568,-0.68321,-2.21067,1.52746,269.11758,223.82747,300.03052,285.29092,259.71582,0.00035,0.00593,0.0013,0.0031,0.0132,28.59174,28.53228,26.28103,1013.06547,1011.56906,,
11-Sep-16,24.35006,4.67917,7.24148,-19.92378,-0.6702,-3.27731,2.60711,269.03613,223.98757,299.76589,285.29592,259.63119,0.00047,0.00682,0.00102,0.00296,0.01289,28.56164,28.56478,26.26813,1012.02752,1011.29578,,
12-Sep-16,24.11301,5.77276,7.41848,-21.37785,-0.12151,-3.2027,3.0812,269.02486,224.14058,300.37175,284.69236,259.50622,0.00054,0.00709,0.00104,0.00269,0.01301,28.47063,28.60317,26.28274,1011.06203,1011.82846,,
13-Sep-16,23.30831,7.10835,8.11466,-19.24247,-0.08987,-2.52043,2.43055,268.49499,223.7974,300.41732,284.28765,259.52922,0.00071,0.00663,0.00113,0.00249,0.01268,28.45211,28.65007,26.28995,1011.15397,1011.94467,,
14-Sep-16,23.33576,6.46223,6.89253,-20.80838,-0.24623,-2.02518,1.77894,268.47359,223.47735,300.58226,284.5753,259.32589,0.00072,0.0063,0.00133,0.0025,0.01356,28.50676,28.65676,26.3211,1011.28529,1011.82702,,
15-Sep-16,22.58362,5.50131,6.44018,-21.79622,-0.13425,-1.19799,1.06374,268.528,223.64609,301.13051,284.7106,259.05575,0.00081,0.006,0.00152,0.00275,0.01395,28.51865,28.65527,26.35599,1010.89384,1011.83831,,
16-Sep-16,20.85325,4.52641,5.76929,-21.08009,-0.01561,-2.56474,2.54913,268.62476,223.81387,301.02546,284.6727,259.0685,0.00074,0.0059,0.00165,0.00322,0.01389,28.56118,28.66125,26.36419,1010.57881,1011.28169,,
17-Sep-16,21.55439,6.47271,7.10712,-20.81775,0.15773,-2.47934,2.63707,268.70829,223.43487,301.14932,284.74355,259.15986,0.00076,0.00573,0.00149,0.00361,0.0136,28.56947,28.63554,26.4089,1011.06102,1011.07296,,
18-Sep-16,22.09028,6.99592,7.26151,-17.99648,0.02999,-1.64538,1.67537,268.26349,223.4162,300.65085,284.62694,258.67463,0.00073,0.00568,0.00153,0.00353,0.01372,28.54115,28.56451,26.47122,1011.72913,1010.97291,,
19-Sep-16,22.77466,5.46454,6.31341,-21.02463,-0.69301,-2.815,2.12199,268.25775,223.54749,299.9413,284.73663,258.57909,0.00056,0.00566,0.00113,0.00319,0.01372,28.59428,28.50419,26.49396,1011.74822,1010.38157,,
20-Sep-16,22.70416,5.7307,6.68163,-21.33231,-0.34632,-2.82598,2.47966,268.81335,223.46762,300.06715,284.60644,259.18524,0.00077,0.00585,0.00125,0.00282,0.01333,28.57843,28.47092,26.54927,1011.51045,1010.27,,
21-Sep-16,22.71113,4.06596,5.15017,-21.27851,0.46723,-2.33092,2.79816,268.90789,223.47101,300.40356,284.40261,259.60484,0.00095,0.00677,0.00166,0.00261,0.01351,28.55432,28.45406,26.57582,1011.56367,1010.84427,,
22-Sep-16,21.85536,3.83623,4.81515,-21.6272,0.46828,-1.6433,2.11158,269.13076,223.15248,300.29031,284.46128,259.79763,0.0008,0.00679,0.00177,0.00285,0.01327,28.51977,28.47835,26.6597,1011.87107,1011.1089,,
23-Sep-16,21.11561,5.64487,6.73485,-20.81588,0.93443,-1.48521,2.41964,269.16341,222.88865,299.94278,284.40029,259.83473,0.00073,0.00669,0.00169,0.00329,0.01395,28.55452,28.4651,26.69005,1011.35123,1010.18251,,
24-Sep-16,20.82658,6.85811,7.44093,-19.47967,1.02684,-0.21491,1.24176,268.78149,223.07428,299.96289,284.37237,259.39794,0.00076,0.00647,0.00182,0.0035,0.01426,28.56716,28.42919,26.67723,1010.58482,1009.15373,,
25-Sep-16,19.81,5.12537,5.28462,-19.44967,0.91246,-0.91764,1.8301,268.61729,223.08631,299.71003,284.43273,259.05981,0.00063,0.00589,0.0017,0.00353,0.01394,28.58364,28.37276,26.7344,1009.98366,1009.78602,,
26-Sep-16,21.16387,4.09304,4.42659,-23.07583,0.22825,-1.15457,1.38282,268.92915,223.29009,299.87817,284.18739,259.19182,0.00052,0.00553,0.00145,0.0034,0.01333,28.61419,28.34254,26.73408,1010.30596,1010.45468,,
27-Sep-16,20.3736,3.51202,3.99431,-22.879,-0.60923,-1.69859,1.08935,269.50282,222.9301,299.82889,284.20557,259.16072,0.00049,0.00538,0.0012,0.00281,0.01324,28.59383,28.33071,26.73576,1011.40352,1010.81809,,
28-Sep-16,21.04503,4.24767,4.55735,-21.28859,-1.0112,-0.80819,-0.20301,269.9806,222.69491,299.78481,284.21643,259.12916,0.00064,0.00506,0.00105,0.00217,0.01342,28.58974,28.25508,26.77304,1012.08219,1010.38449,,
29-Sep-16,19.92805,5.3718,5.55868,-18.03332,-0.32599,-1.2798,0.9538,269.95158,222.68882,299.81181,283.86546,259.26023,0.00068,0.00476,0.0011,0.00212,0.01302,28.52483,28.22123,26.72591,1011.47381,1009.91449,,
30-Sep-16,18.66588,6.17683,6.50329,-14.25825,-0.33531,-2.08337,1.74805,269.28287,222.85536,298.71072,283.56127,258.67142,0.00075,0.00446,0.00118,0.00225,0.01289,28.50303,28.22047,26.66897,1010.26776,1009.83157,,
01-Jun-17,20.01611,7.96518,10.44881,-12.91851,2.12267,0.49107,1.6316,268.3993,224.46884,303.47029,287.20582,258.50205,0.00059,0.00594,0.00148,0.00341,0.01567,29.32077,28.71044,29.17689,1010.40335,1011.06407,,
02-Jun-17,20.32281,7.39275,10.53018,-13.61073,2.25504,-0.7593,3.01434,268.52129,224.8495,302.95037,286.6047,258.31911,0.00064,0.00602,0.00159,0.0029,0.01579,29.23841,28.7246,28.89687,1010.15937,1011.82939,,
03-Jun-17,20.67623,6.82327,10.38366,-12.47339,1.66432,-1.33138,2.9957,268.59322,224.84519,302.63585,286.23381,258.461,0.00065,0.00552,0.00155,0.00266,0.01522,29.16715,28.69108,28.6609,1010.35211,1012.50345,,
04-Jun-17,18.77915,5.5538,9.58628,-11.7991,1.36431,-1.32757,2.69188,268.58476,224.48762,302.81897,286.3468,258.48676,0.00067,0.00462,0.00152,0.00257,0.01405,29.14274,28.64487,28.60548,1010.45791,1011.73332,,
05-Jun-17,17.56403,4.96748,8.78023,-11.12257,1.08446,-1.83198,2.91644,268.81822,225.02643,303.37139,286.44957,258.89854,0.00059,0.0043,0.0013,0.00214,0.01322,29.14492,28.59071,28.59835,1010.26459,1011.27836,,
06-Jun-17,18.82978,5.31938,9.41113,-12.73081,1.15073,-2.33558,3.48631,268.53407,225.08585,303.12077,286.34722,258.85049,0.00058,0.00448,0.00114,0.00197,0.01277,29.15963,28.51404,28.42044,1010.15783,1011.4755,,
07-Jun-17,20.6802,7.86277,10.76048,-13.82041,1.17579,-2.90043,4.07622,268.66657,224.95103,302.59767,286.04734,258.71574,0.00079,0.00476,0.00117,0.0017,0.01261,29.14932,28.44833,28.29848,1010.09186,1011.07223,,
